Data;Data;Casos;Casos_por_dia;Obitos_por_dia;;;
19/11/2021;2021-11-19;4429036;2208;62;;;"INSERT INTO dados_estado_sp VALUES('2021-11-19', 4429036, 2208, 62);"
20/11/2021;2021-11-20;4430190;1154;99;;;"INSERT INTO dados_estado_sp VALUES('2021-11-20', 4430190, 1154, 99);"
21/11/2021;2021-11-21;4430977;787;12;;;"INSERT INTO dados_estado_sp VALUES('2021-11-21', 4430977, 787, 12);"
22/11/2021;2021-11-22;4431196;219;5;;;"INSERT INTO dados_estado_sp VALUES('2021-11-22', 4431196, 219, 5);"
23/11/2021;2021-11-23;4432720;1524;94;;;"INSERT INTO dados_estado_sp VALUES('2021-11-23', 4432720, 1524, 94);"
24/11/2021;2021-11-24;4433915;1195;68;;;"INSERT INTO dados_estado_sp VALUES('2021-11-24', 4433915, 1195, 68);"
25/11/2021;2021-11-25;4435125;1210;116;;;"INSERT INTO dados_estado_sp VALUES('2021-11-25', 4435125, 1210, 116);"
26/11/2021;2021-11-26;4436451;1326;124;;;"INSERT INTO dados_estado_sp VALUES('2021-11-26', 4436451, 1326, 124);"
27/11/2021;2021-11-27;4437386;935;114;;;"INSERT INTO dados_estado_sp VALUES('2021-11-27', 4437386, 935, 114);"
28/11/2021;2021-11-28;4437843;457;9;;;"INSERT INTO dados_estado_sp VALUES('2021-11-28', 4437843, 457, 9);"
29/11/2021;2021-11-29;4438012;169;4;;;"INSERT INTO dados_estado_sp VALUES('2021-11-29', 4438012, 169, 4);"
30/11/2021;2021-11-30;4439105;1093;71;;;"INSERT INTO dados_estado_sp VALUES('2021-11-30', 4439105, 1093, 71);"
01/12/2021;2021-12-1;4440191;1086;82;;;"INSERT INTO dados_estado_sp VALUES('2021-12-1', 4440191, 1086, 82);"
02/12/2021;2021-12-2;4441578;1387;54;;;"INSERT INTO dados_estado_sp VALUES('2021-12-2', 4441578, 1387, 54);"
03/12/2021;2021-12-3;4442612;1034;66;;;"INSERT INTO dados_estado_sp VALUES('2021-12-3', 4442612, 1034, 66);"
04/12/2021;2021-12-4;4443589;977;69;;;"INSERT INTO dados_estado_sp VALUES('2021-12-4', 4443589, 977, 69);"
05/12/2021;2021-12-5;4444413;824;14;;;"INSERT INTO dados_estado_sp VALUES('2021-12-5', 4444413, 824, 14);"
06/12/2021;2021-12-6;4444626;213;7;;;"INSERT INTO dados_estado_sp VALUES('2021-12-6', 4444626, 213, 7);"
07/12/2021;2021-12-7;4445942;1316;111;;;"INSERT INTO dados_estado_sp VALUES('2021-12-7', 4445942, 1316, 111);"
08/12/2021;2021-12-8;4447229;1287;91;;;"INSERT INTO dados_estado_sp VALUES('2021-12-8', 4447229, 1287, 91);"
09/12/2021;2021-12-9;4448466;1237;67;;;"INSERT INTO dados_estado_sp VALUES('2021-12-9', 4448466, 1237, 67);"
10/12/2021;2021-12-10;4449552;1086;53;;;"INSERT INTO dados_estado_sp VALUES('2021-12-10', 4449552, 1086, 53);"
11/12/2021;2021-12-11;4449552;0;0;;;"INSERT INTO dados_estado_sp VALUES('2021-12-11', 4449552, 0, 0);"
12/12/2021;2021-12-12;4449552;0;0;;;"INSERT INTO dados_estado_sp VALUES('2021-12-12', 4449552, 0, 0);"
13/12/2021;2021-12-13;4449552;0;0;;;"INSERT INTO dados_estado_sp VALUES('2021-12-13', 4449552, 0, 0);"
14/12/2021;2021-12-14;4449552;0;0;;;"INSERT INTO dados_estado_sp VALUES('2021-12-14', 4449552, 0, 0);"
15/12/2021;2021-12-15;4449552;0;0;;;"INSERT INTO dados_estado_sp VALUES('2021-12-15', 4449552, 0, 0);"
16/12/2021;2021-12-16;4449552;0;0;;;"INSERT INTO dados_estado_sp VALUES('2021-12-16', 4449552, 0, 0);"
17/12/2021;2021-12-17;4450042;490;259;;;"INSERT INTO dados_estado_sp VALUES('2021-12-17', 4450042, 490, 259);"
18/12/2021;2021-12-18;4450144;102;51;;;"INSERT INTO dados_estado_sp VALUES('2021-12-18', 4450144, 102, 51);"
19/12/2021;2021-12-19;4450142;-2;6;;;"INSERT INTO dados_estado_sp VALUES('2021-12-19', 4450142, -2, 6);"
20/12/2021;2021-12-20;4450142;0;0;;;"INSERT INTO dados_estado_sp VALUES('2021-12-20', 4450142, 0, 0);"
21/12/2021;2021-12-21;4450142;0;0;;;"INSERT INTO dados_estado_sp VALUES('2021-12-21', 4450142, 0, 0);"
22/12/2021;2021-12-22;4450142;0;0;;;"INSERT INTO dados_estado_sp VALUES('2021-12-22', 4450142, 0, 0);"
23/12/2021;2021-12-23;4450265;123;61;;;"INSERT INTO dados_estado_sp VALUES('2021-12-23', 4450265, 123, 61);"
24/12/2021;2021-12-24;4450302;37;27;;;"INSERT INTO dados_estado_sp VALUES('2021-12-24', 4450302, 37, 27);"
25/12/2021;2021-12-25;4450315;13;1;;;"INSERT INTO dados_estado_sp VALUES('2021-12-25', 4450315, 13, 1);"
26/12/2021;2021-12-26;4450312;-3;-1;;;"INSERT INTO dados_estado_sp VALUES('2021-12-26', 4450312, -3, -1);"
27/12/2021;2021-12-27;4450312;0;0;;;"INSERT INTO dados_estado_sp VALUES('2021-12-27', 4450312, 0, 0);"
28/12/2021;2021-12-28;4450438;126;32;;;"INSERT INTO dados_estado_sp VALUES('2021-12-28', 4450438, 126, 32);"
29/12/2021;2021-12-29;4450438;0;0;;;"INSERT INTO dados_estado_sp VALUES('2021-12-29', 4450438, 0, 0);"
30/12/2021;2021-12-30;4455011;4573;59;;;"INSERT INTO dados_estado_sp VALUES('2021-12-30', 4455011, 4573, 59);"
31/12/2021;2021-12-31;4456108;1097;19;;;"INSERT INTO dados_estado_sp VALUES('2021-12-31', 4456108, 1097, 19);"
01/01/2022;2022-1-1;4456469;361;8;;;"INSERT INTO dados_estado_sp VALUES('2022-1-1', 4456469, 361, 8);"
02/01/2022;2022-1-2;4456581;112;3;;;"INSERT INTO dados_estado_sp VALUES('2022-1-2', 4456581, 112, 3);"
03/01/2022;2022-1-3;4456745;164;0;;;"INSERT INTO dados_estado_sp VALUES('2022-1-3', 4456745, 164, 0);"
04/01/2022;2022-1-4;4458689;1944;26;;;"INSERT INTO dados_estado_sp VALUES('2022-1-4', 4458689, 1944, 26);"
05/01/2022;2022-1-5;4461651;2962;35;;;"INSERT INTO dados_estado_sp VALUES('2022-1-5', 4461651, 2962, 35);"
06/01/2022;2022-1-6;4464183;2532;0;;;"INSERT INTO dados_estado_sp VALUES('2022-1-6', 4464183, 2532, 0);"
07/01/2022;2022-1-7;4467399;3216;64;;;"INSERT INTO dados_estado_sp VALUES('2022-1-7', 4467399, 3216, 64);"
08/01/2022;2022-1-8;4470957;3558;23;;;"INSERT INTO dados_estado_sp VALUES('2022-1-8', 4470957, 3558, 23);"
09/01/2022;2022-1-9;4473190;2233;8;;;"INSERT INTO dados_estado_sp VALUES('2022-1-9', 4473190, 2233, 8);"
10/01/2022;2022-1-10;4474109;919;12;;;"INSERT INTO dados_estado_sp VALUES('2022-1-10', 4474109, 919, 12);"
11/01/2022;2022-1-11;4478468;4359;36;;;"INSERT INTO dados_estado_sp VALUES('2022-1-11', 4478468, 4359, 36);"
12/01/2022;2022-1-12;4483053;4585;44;;;"INSERT INTO dados_estado_sp VALUES('2022-1-12', 4483053, 4585, 44);"
13/01/2022;2022-1-13;4488929;5876;53;;;"INSERT INTO dados_estado_sp VALUES('2022-1-13', 4488929, 5876, 53);"
14/01/2022;2022-1-14;4497401;8472;100;;;"INSERT INTO dados_estado_sp VALUES('2022-1-14', 4497401, 8472, 100);"
15/01/2022;2022-1-15;4498145;744;90;;;"INSERT INTO dados_estado_sp VALUES('2022-1-15', 4498145, 744, 90);"
16/01/2022;2022-1-16;4500516;2371;22;;;"INSERT INTO dados_estado_sp VALUES('2022-1-16', 4500516, 2371, 22);"
17/01/2022;2022-1-17;4501846;1330;12;;;"INSERT INTO dados_estado_sp VALUES('2022-1-17', 4501846, 1330, 12);"
18/01/2022;2022-1-18;4513255;11409;117;;;"INSERT INTO dados_estado_sp VALUES('2022-1-18', 4513255, 11409, 117);"
19/01/2022;2022-1-19;4523521;10266;139;;;"INSERT INTO dados_estado_sp VALUES('2022-1-19', 4523521, 10266, 139);"
20/01/2022;2022-1-20;4534066;10545;168;;;"INSERT INTO dados_estado_sp VALUES('2022-1-20', 4534066, 10545, 168);"
21/01/2022;2022-1-21;4545225;11159;145;;;"INSERT INTO dados_estado_sp VALUES('2022-1-21', 4545225, 11159, 145);"
22/01/2022;2022-1-22;4557842;12617;124;;;"INSERT INTO dados_estado_sp VALUES('2022-1-22', 4557842, 12617, 124);"
23/01/2022;2022-1-23;4562990;5148;59;;;"INSERT INTO dados_estado_sp VALUES('2022-1-23', 4562990, 5148, 59);"
24/01/2022;2022-1-24;4565699;2709;58;;;"INSERT INTO dados_estado_sp VALUES('2022-1-24', 4565699, 2709, 58);"
25/01/2022;2022-1-25;4578916;13217;227;;;"INSERT INTO dados_estado_sp VALUES('2022-1-25', 4578916, 13217, 227);"
26/01/2022;2022-1-26;4592100;13184;172;;;"INSERT INTO dados_estado_sp VALUES('2022-1-26', 4592100, 13184, 172);"
27/01/2022;2022-1-27;4609121;17021;259;;;"INSERT INTO dados_estado_sp VALUES('2022-1-27', 4609121, 17021, 259);"
28/01/2022;2022-1-28;4624017;14896;285;;;"INSERT INTO dados_estado_sp VALUES('2022-1-28', 4624017, 14896, 285);"
29/01/2022;2022-1-29;4638360;14343;323;;;"INSERT INTO dados_estado_sp VALUES('2022-1-29', 4638360, 14343, 323);"
30/01/2022;2022-1-30;4646106;7746;37;;;"INSERT INTO dados_estado_sp VALUES('2022-1-30', 4646106, 7746, 37);"
31/01/2022;2022-1-31;4648715;2609;100;;;"INSERT INTO dados_estado_sp VALUES('2022-1-31', 4648715, 2609, 100);"
01/02/2022;2022-2-1;4665845;17130;206;;;"INSERT INTO dados_estado_sp VALUES('2022-2-1', 4665845, 17130, 206);"
02/02/2022;2022-2-2;4666941;1096;363;;;"INSERT INTO dados_estado_sp VALUES('2022-2-2', 4666941, 1096, 363);"
03/02/2022;2022-2-3;4704552;37611;349;;;"INSERT INTO dados_estado_sp VALUES('2022-2-3', 4704552, 37611, 349);"
04/02/2022;2022-2-4;4723087;18535;370;;;"INSERT INTO dados_estado_sp VALUES('2022-2-4', 4723087, 18535, 370);"
05/02/2022;2022-2-5;4740153;17066;294;;;"INSERT INTO dados_estado_sp VALUES('2022-2-5', 4740153, 17066, 294);"
06/02/2022;2022-2-6;4745504;5351;53;;;"INSERT INTO dados_estado_sp VALUES('2022-2-6', 4745504, 5351, 53);"
07/02/2022;2022-2-7;4749089;3585;26;;;"INSERT INTO dados_estado_sp VALUES('2022-2-7', 4749089, 3585, 26);"
08/02/2022;2022-2-8;4764785;15696;445;;;"INSERT INTO dados_estado_sp VALUES('2022-2-8', 4764785, 15696, 445);"
09/02/2022;2022-2-9;4782249;17464;482;;;"INSERT INTO dados_estado_sp VALUES('2022-2-9', 4782249, 17464, 482);"
10/02/2022;2022-2-10;4801295;19046;297;;;"INSERT INTO dados_estado_sp VALUES('2022-2-10', 4801295, 19046, 297);"
11/02/2022;2022-2-11;4821893;20598;317;;;"INSERT INTO dados_estado_sp VALUES('2022-2-11', 4821893, 20598, 317);"
12/02/2022;2022-2-12;4837857;15964;285;;;"INSERT INTO dados_estado_sp VALUES('2022-2-12', 4837857, 15964, 285);"
13/02/2022;2022-2-13;4844670;6813;48;;;"INSERT INTO dados_estado_sp VALUES('2022-2-13', 4844670, 6813, 48);"
14/02/2022;2022-2-14;4848816;4146;28;;;"INSERT INTO dados_estado_sp VALUES('2022-2-14', 4848816, 4146, 28);"
15/02/2022;2022-2-15;4864493;15677;251;;;"INSERT INTO dados_estado_sp VALUES('2022-2-15', 4864493, 15677, 251);"
16/02/2022;2022-2-16;4882294;17801;397;;;"INSERT INTO dados_estado_sp VALUES('2022-2-16', 4882294, 17801, 397);"
17/02/2022;2022-2-17;4898289;15995;352;;;"INSERT INTO dados_estado_sp VALUES('2022-2-17', 4898289, 15995, 352);"
18/02/2022;2022-2-18;4913098;14809;280;;;"INSERT INTO dados_estado_sp VALUES('2022-2-18', 4913098, 14809, 280);"
19/02/2022;2022-2-19;4929347;16249;337;;;"INSERT INTO dados_estado_sp VALUES('2022-2-19', 4929347, 16249, 337);"
20/02/2022;2022-2-20;4935771;6424;26;;;"INSERT INTO dados_estado_sp VALUES('2022-2-20', 4935771, 6424, 26);"
21/02/2022;2022-2-21;4938241;2470;23;;;"INSERT INTO dados_estado_sp VALUES('2022-2-21', 4938241, 2470, 23);"
22/02/2022;2022-2-22;4954240;15999;310;;;"INSERT INTO dados_estado_sp VALUES('2022-2-22', 4954240, 15999, 310);"
23/02/2022;2022-2-23;4969667;15427;298;;;"INSERT INTO dados_estado_sp VALUES('2022-2-23', 4969667, 15427, 298);"
24/02/2022;2022-2-24;4984895;15228;303;;;"INSERT INTO dados_estado_sp VALUES('2022-2-24', 4984895, 15228, 303);"
25/02/2022;2022-2-25;4999659;14764;211;;;"INSERT INTO dados_estado_sp VALUES('2022-2-25', 4999659, 14764, 211);"
26/02/2022;2022-2-26;5010949;11290;211;;;"INSERT INTO dados_estado_sp VALUES('2022-2-26', 5010949, 11290, 211);"
27/02/2022;2022-2-27;5015814;4865;7;;;"INSERT INTO dados_estado_sp VALUES('2022-2-27', 5015814, 4865, 7);"
28/02/2022;2022-2-28;5017453;1639;9;;;"INSERT INTO dados_estado_sp VALUES('2022-2-28', 5017453, 1639, 9);"
01/03/2022;2022-3-1;5020412;2959;81;;;"INSERT INTO dados_estado_sp VALUES('2022-3-1', 5020412, 2959, 81);"
02/03/2022;2022-3-2;5023390;2978;29;;;"INSERT INTO dados_estado_sp VALUES('2022-3-2', 5023390, 2978, 29);"
03/03/2022;2022-3-3;5033583;10193;193;;;"INSERT INTO dados_estado_sp VALUES('2022-3-3', 5033583, 10193, 193);"
04/03/2022;2022-3-4;5045451;11868;198;;;"INSERT INTO dados_estado_sp VALUES('2022-3-4', 5045451, 11868, 198);"
05/03/2022;2022-3-5;5057594;12143;242;;;"INSERT INTO dados_estado_sp VALUES('2022-3-5', 5057594, 12143, 242);"
06/03/2022;2022-3-6;5061077;3483;13;;;"INSERT INTO dados_estado_sp VALUES('2022-3-6', 5061077, 3483, 13);"
07/03/2022;2022-3-7;5062261;1184;7;;;"INSERT INTO dados_estado_sp VALUES('2022-3-7', 5062261, 1184, 7);"
08/03/2022;2022-3-8;5074665;12404;189;;;"INSERT INTO dados_estado_sp VALUES('2022-3-8', 5074665, 12404, 189);"
09/03/2022;2022-3-9;5087770;13105;183;;;"INSERT INTO dados_estado_sp VALUES('2022-3-9', 5087770, 13105, 183);"
10/03/2022;2022-3-10;5100545;12775;211;;;"INSERT INTO dados_estado_sp VALUES('2022-3-10', 5100545, 12775, 211);"
11/03/2022;2022-3-11;5112728;12183;103;;;"INSERT INTO dados_estado_sp VALUES('2022-3-11', 5112728, 12183, 103);"
12/03/2022;2022-3-12;5123695;10967;105;;;"INSERT INTO dados_estado_sp VALUES('2022-3-12', 5123695, 10967, 105);"
13/03/2022;2022-3-13;5128738;5043;7;;;"INSERT INTO dados_estado_sp VALUES('2022-3-13', 5128738, 5043, 7);"
14/03/2022;2022-3-14;5130044;1306;26;;;"INSERT INTO dados_estado_sp VALUES('2022-3-14', 5130044, 1306, 26);"
15/03/2022;2022-3-15;5142009;11965;63;;;"INSERT INTO dados_estado_sp VALUES('2022-3-15', 5142009, 11965, 63);"
16/03/2022;2022-3-16;5150824;8815;139;;;"INSERT INTO dados_estado_sp VALUES('2022-3-16', 5150824, 8815, 139);"
17/03/2022;2022-3-17;5159850;9026;125;;;"INSERT INTO dados_estado_sp VALUES('2022-3-17', 5159850, 9026, 125);"
18/03/2022;2022-3-18;5169415;9565;104;;;"INSERT INTO dados_estado_sp VALUES('2022-3-18', 5169415, 9565, 104);"
19/03/2022;2022-3-19;5177066;7651;101;;;"INSERT INTO dados_estado_sp VALUES('2022-3-19', 5177066, 7651, 101);"
20/03/2022;2022-3-20;5182365;5299;7;;;"INSERT INTO dados_estado_sp VALUES('2022-3-20', 5182365, 5299, 7);"
21/03/2022;2022-3-21;5183837;1472;10;;;"INSERT INTO dados_estado_sp VALUES('2022-3-21', 5183837, 1472, 10);"
22/03/2022;2022-3-22;5193619;9782;78;;;"INSERT INTO dados_estado_sp VALUES('2022-3-22', 5193619, 9782, 78);"
23/03/2022;2022-3-23;5202983;9364;97;;;"INSERT INTO dados_estado_sp VALUES('2022-3-23', 5202983, 9364, 97);"
24/03/2022;2022-3-24;5211936;8953;112;;;"INSERT INTO dados_estado_sp VALUES('2022-3-24', 5211936, 8953, 112);"
25/03/2022;2022-3-25;5221236;9300;91;;;"INSERT INTO dados_estado_sp VALUES('2022-3-25', 5221236, 9300, 91);"
26/03/2022;2022-3-26;5228413;7177;61;;;"INSERT INTO dados_estado_sp VALUES('2022-3-26', 5228413, 7177, 61);"
27/03/2022;2022-3-27;5232374;3961;3;;;"INSERT INTO dados_estado_sp VALUES('2022-3-27', 5232374, 3961, 3);"
28/03/2022;2022-3-28;5234022;1648;14;;;"INSERT INTO dados_estado_sp VALUES('2022-3-28', 5234022, 1648, 14);"
29/03/2022;2022-3-29;5241454;7432;87;;;"INSERT INTO dados_estado_sp VALUES('2022-3-29', 5241454, 7432, 87);"
30/03/2022;2022-3-30;5249267;7813;91;;;"INSERT INTO dados_estado_sp VALUES('2022-3-30', 5249267, 7813, 91);"
31/03/2022;2022-3-31;5257693;8426;72;;;"INSERT INTO dados_estado_sp VALUES('2022-3-31', 5257693, 8426, 72);"
01/04/2022;2022-4-1;5264521;6828;63;;;"INSERT INTO dados_estado_sp VALUES('2022-4-1', 5264521, 6828, 63);"
02/04/2022;2022-4-2;5271171;6650;46;;;"INSERT INTO dados_estado_sp VALUES('2022-4-2', 5271171, 6650, 46);"
03/04/2022;2022-4-3;5273295;2124;2;;;"INSERT INTO dados_estado_sp VALUES('2022-4-3', 5273295, 2124, 2);"
04/04/2022;2022-4-4;5273951;656;6;;;"INSERT INTO dados_estado_sp VALUES('2022-4-4', 5273951, 656, 6);"
05/04/2022;2022-4-5;5280282;6331;57;;;"INSERT INTO dados_estado_sp VALUES('2022-4-5', 5280282, 6331, 57);"
06/04/2022;2022-4-6;5287122;6840;46;;;"INSERT INTO dados_estado_sp VALUES('2022-4-6', 5287122, 6840, 46);"
07/04/2022;2022-4-7;5294608;7486;57;;;"INSERT INTO dados_estado_sp VALUES('2022-4-7', 5294608, 7486, 57);"
08/04/2022;2022-4-8;5301001;6393;33;;;"INSERT INTO dados_estado_sp VALUES('2022-4-8', 5301001, 6393, 33);"
09/04/2022;2022-4-9;5306969;5968;22;;;"INSERT INTO dados_estado_sp VALUES('2022-4-9', 5306969, 5968, 22);"
10/04/2022;2022-4-10;5309342;2373;0;;;"INSERT INTO dados_estado_sp VALUES('2022-4-10', 5309342, 2373, 0);"
11/04/2022;2022-4-11;5310762;1420;12;;;"INSERT INTO dados_estado_sp VALUES('2022-4-11', 5310762, 1420, 12);"
12/04/2022;2022-4-12;5318694;7932;12;;;"INSERT INTO dados_estado_sp VALUES('2022-4-12', 5318694, 7932, 12);"
13/04/2022;2022-4-13;5326131;7437;40;;;"INSERT INTO dados_estado_sp VALUES('2022-4-13', 5326131, 7437, 40);"
14/04/2022;2022-4-14;5332454;6323;35;;;"INSERT INTO dados_estado_sp VALUES('2022-4-14', 5332454, 6323, 35);"
15/04/2022;2022-4-15;5336957;4503;41;;;"INSERT INTO dados_estado_sp VALUES('2022-4-15', 5336957, 4503, 41);"
16/04/2022;2022-4-16;5337459;502;1;;;"INSERT INTO dados_estado_sp VALUES('2022-4-16', 5337459, 502, 1);"
17/04/2022;2022-4-17;5337460;1;3;;;"INSERT INTO dados_estado_sp VALUES('2022-4-17', 5337460, 1, 3);"
18/04/2022;2022-4-18;5340147;2687;4;;;"INSERT INTO dados_estado_sp VALUES('2022-4-18', 5340147, 2687, 4);"
19/04/2022;2022-4-19;5348313;8166;65;;;"INSERT INTO dados_estado_sp VALUES('2022-4-19', 5348313, 8166, 65);"
20/04/2022;2022-4-20;5354592;6279;44;;;"INSERT INTO dados_estado_sp VALUES('2022-4-20', 5354592, 6279, 44);"
21/04/2022;2022-4-21;5360823;6231;23;;;"INSERT INTO dados_estado_sp VALUES('2022-4-21', 5360823, 6231, 23);"
22/04/2022;2022-4-22;5362377;1554;3;;;"INSERT INTO dados_estado_sp VALUES('2022-4-22', 5362377, 1554, 3);"
23/04/2022;2022-4-23;5362856;479;11;;;"INSERT INTO dados_estado_sp VALUES('2022-4-23', 5362856, 479, 11);"
24/04/2022;2022-4-24;5363464;608;7;;;"INSERT INTO dados_estado_sp VALUES('2022-4-24', 5363464, 608, 7);"
25/04/2022;2022-4-25;5364097;633;2;;;"INSERT INTO dados_estado_sp VALUES('2022-4-25', 5364097, 633, 2);"
26/04/2022;2022-4-26;5369822;5725;51;;;"INSERT INTO dados_estado_sp VALUES('2022-4-26', 5369822, 5725, 51);"
27/04/2022;2022-4-27;5375515;5693;46;;;"INSERT INTO dados_estado_sp VALUES('2022-4-27', 5375515, 5693, 46);"
28/04/2022;2022-4-28;5380307;4792;34;;;"INSERT INTO dados_estado_sp VALUES('2022-4-28', 5380307, 4792, 34);"
29/04/2022;2022-4-29;5384320;4013;53;;;"INSERT INTO dados_estado_sp VALUES('2022-4-29', 5384320, 4013, 53);"
30/04/2022;2022-4-30;5389345;5025;30;;;"INSERT INTO dados_estado_sp VALUES('2022-4-30', 5389345, 5025, 30);"
01/05/2022;2022-5-1;5392069;2724;3;;;"INSERT INTO dados_estado_sp VALUES('2022-5-1', 5392069, 2724, 3);"
02/05/2022;2022-5-2;5392656;587;1;;;"INSERT INTO dados_estado_sp VALUES('2022-5-2', 5392656, 587, 1);"
03/05/2022;2022-5-3;5399373;6717;45;;;"INSERT INTO dados_estado_sp VALUES('2022-5-3', 5399373, 6717, 45);"
04/05/2022;2022-5-4;5405572;6199;21;;;"INSERT INTO dados_estado_sp VALUES('2022-5-4', 5405572, 6199, 21);"
05/05/2022;2022-5-5;5411545;5973;18;;;"INSERT INTO dados_estado_sp VALUES('2022-5-5', 5411545, 5973, 18);"
06/05/2022;2022-5-6;5417649;6104;23;;;"INSERT INTO dados_estado_sp VALUES('2022-5-6', 5417649, 6104, 23);"
07/05/2022;2022-5-7;5422332;4683;5;;;"INSERT INTO dados_estado_sp VALUES('2022-5-7', 5422332, 4683, 5);"
08/05/2022;2022-5-8;5424473;2141;0;;;"INSERT INTO dados_estado_sp VALUES('2022-5-8', 5424473, 2141, 0);"
09/05/2022;2022-5-9;5424960;487;0;;;"INSERT INTO dados_estado_sp VALUES('2022-5-9', 5424960, 487, 0);"
10/05/2022;2022-5-10;5429696;4736;77;;;"INSERT INTO dados_estado_sp VALUES('2022-5-10', 5429696, 4736, 77);"
11/05/2022;2022-5-11;5434438;4742;50;;;"INSERT INTO dados_estado_sp VALUES('2022-5-11', 5434438, 4742, 50);"
12/05/2022;2022-5-12;5438958;4520;67;;;"INSERT INTO dados_estado_sp VALUES('2022-5-12', 5438958, 4520, 67);"
13/05/2022;2022-5-13;5443893;4935;84;;;"INSERT INTO dados_estado_sp VALUES('2022-5-13', 5443893, 4935, 84);"
14/05/2022;2022-5-14;5447605;3712;52;;;"INSERT INTO dados_estado_sp VALUES('2022-5-14', 5447605, 3712, 52);"
15/05/2022;2022-5-15;5449941;2336;41;;;"INSERT INTO dados_estado_sp VALUES('2022-5-15', 5449941, 2336, 41);"
16/05/2022;2022-5-16;5451144;1203;2;;;"INSERT INTO dados_estado_sp VALUES('2022-5-16', 5451144, 1203, 2);"
17/05/2022;2022-5-17;5455815;4671;63;;;"INSERT INTO dados_estado_sp VALUES('2022-5-17', 5455815, 4671, 63);"
18/05/2022;2022-5-18;5458472;2657;39;;;"INSERT INTO dados_estado_sp VALUES('2022-5-18', 5458472, 2657, 39);"
19/05/2022;2022-5-19;5459629;1157;50;;;"INSERT INTO dados_estado_sp VALUES('2022-5-19', 5459629, 1157, 50);"
20/05/2022;2022-5-20;5460193;564;49;;;"INSERT INTO dados_estado_sp VALUES('2022-5-20', 5460193, 564, 49);"
21/05/2022;2022-5-21;5465958;5765;28;;;"INSERT INTO dados_estado_sp VALUES('2022-5-21', 5465958, 5765, 28);"
22/05/2022;2022-5-22;5467208;1250;9;;;"INSERT INTO dados_estado_sp VALUES('2022-5-22', 5467208, 1250, 9);"
23/05/2022;2022-5-23;5468187;979;5;;;"INSERT INTO dados_estado_sp VALUES('2022-5-23', 5468187, 979, 5);"
24/05/2022;2022-5-24;5474146;5959;57;;;"INSERT INTO dados_estado_sp VALUES('2022-5-24', 5474146, 5959, 57);"
25/05/2022;2022-5-25;5480732;6586;41;;;"INSERT INTO dados_estado_sp VALUES('2022-5-25', 5480732, 6586, 41);"
26/05/2022;2022-5-26;5487134;6402;65;;;"INSERT INTO dados_estado_sp VALUES('2022-5-26', 5487134, 6402, 65);"
27/05/2022;2022-5-27;5493061;5927;69;;;"INSERT INTO dados_estado_sp VALUES('2022-5-27', 5493061, 5927, 69);"
28/05/2022;2022-5-28;5499768;6707;26;;;"INSERT INTO dados_estado_sp VALUES('2022-5-28', 5499768, 6707, 26);"
29/05/2022;2022-5-29;5502590;2822;21;;;"INSERT INTO dados_estado_sp VALUES('2022-5-29', 5502590, 2822, 21);"
30/05/2022;2022-5-30;5503518;928;7;;;"INSERT INTO dados_estado_sp VALUES('2022-5-30', 5503518, 928, 7);"
31/05/2022;2022-5-31;5511939;8421;43;;;"INSERT INTO dados_estado_sp VALUES('2022-5-31', 5511939, 8421, 43);"
01/06/2022;2022-6-1;5520290;8351;47;;;"INSERT INTO dados_estado_sp VALUES('2022-6-1', 5520290, 8351, 47);"
02/06/2022;2022-6-2;5527726;7436;84;;;"INSERT INTO dados_estado_sp VALUES('2022-6-2', 5527726, 7436, 84);"
03/06/2022;2022-6-3;5527726;0;0;;;"INSERT INTO dados_estado_sp VALUES('2022-6-3', 5527726, 0, 0);"
04/06/2022;2022-6-4;5543461;15735;0;;;"INSERT INTO dados_estado_sp VALUES('2022-6-4', 5543461, 15735, 0);"
05/06/2022;2022-6-5;5545979;2518;0;;;"INSERT INTO dados_estado_sp VALUES('2022-6-5', 5545979, 2518, 0);"
06/06/2022;2022-6-6;5547194;1215;0;;;"INSERT INTO dados_estado_sp VALUES('2022-6-6', 5547194, 1215, 0);"
07/06/2022;2022-6-7;5557582;10388;168;;;"INSERT INTO dados_estado_sp VALUES('2022-6-7', 5557582, 10388, 168);"
08/06/2022;2022-6-8;5566549;8967;58;;;"INSERT INTO dados_estado_sp VALUES('2022-6-8', 5566549, 8967, 58);"
09/06/2022;2022-6-9;5572697;6148;68;;;"INSERT INTO dados_estado_sp VALUES('2022-6-9', 5572697, 6148, 68);"
10/06/2022;2022-6-10;5583254;10557;68;;;"INSERT INTO dados_estado_sp VALUES('2022-6-10', 5583254, 10557, 68);"
11/06/2022;2022-6-11;5591276;8022;59;;;"INSERT INTO dados_estado_sp VALUES('2022-6-11', 5591276, 8022, 59);"
12/06/2022;2022-6-12;5595235;3959;9;;;"INSERT INTO dados_estado_sp VALUES('2022-6-12', 5595235, 3959, 9);"
13/06/2022;2022-6-13;5596714;1479;6;;;"INSERT INTO dados_estado_sp VALUES('2022-6-13', 5596714, 1479, 6);"
14/06/2022;2022-6-14;5606813;10099;74;;;"INSERT INTO dados_estado_sp VALUES('2022-6-14', 5606813, 10099, 74);"
15/06/2022;2022-6-15;5616538;9725;82;;;"INSERT INTO dados_estado_sp VALUES('2022-6-15', 5616538, 9725, 82);"
